"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"1",-0.125205052801265,0.654361870676314,0.225229400232741,1.38708018703617,-1.55252497671728,0.871064709959815,-0.513305722736537,1.39537107388594,1.01181055819437,-0.38404438037158,-1.53275308111015,-0.666844161929328,0.563390598686014,-0.9262262408013,-0.0505521131635606,-0.102048493473313,-0.0735987170689667,0.433063884368886,1.13085541529733,0.276337939299119,2.39083547389392,2.323530042099,0.627784208857988,0.765619160754854,-1.86290579008784,1.76674637868746,0.509164671365785,-2.21699797549279,2.23779575047104,-1.05781554839037,-0.0653026424152265,0.448664219157232,0.0121940217613932,0.99116427887774,-0.0201985493063581,-2.01874873879891,-0.321697363612521,0.288598441861348,1.87150752787556,0.553996303393239,0.942257039139432,0.141747207669961,-1.14761789376117,-0.523126076084015,0.529042293696596,0.854002457351639,-0.341907369238947,-2.05504620199301,-0.59626327173083,-0.595440810693376,-2.29716718824085,-1.15590247975139,0.0951019674189752,1.32624008638924,0.0897594606466651,0.431801628286235,1.64269786303348,-2.08146419026405,0.237290966258084,0.864983501193725,-0.402797577226951,-0.449425405809569,-1.60989733778494,0.623203641890247,-0.828812053026195,-0.603912279209865,-0.858505210130269,0.462200098369833,-0.173254975069882,0.166848689071777,-1.81723975113624,1.07088448446485,0.732989457124568,-0.307103068214613,1.37664933692559,-1.27281321323605,1.88180066705477,-0.0493296883883825,-0.0928090216380087,-0.783478342937606,-0.163587817158525,-0.588929407108979,1.81985545643858,-0.868005804594748,-0.316272072794087,-0.290319531608076,0.349430782054882,-0.024134349406134,0.764229109768322,1.69228501842001,0.11748065076575,-0.757037561729478,-2.80953305536976,2.31188495036397,-0.605544662323866,0.755637911964154,-2.14585478766648,0.327039354897965,-1.01964087783703,-0.779630764441256,0.182655001185516,-0.077428230524842,0.694878167007875,1.45745567429594,0.132428609915071,-1.60246597933096,0.175922174466375,1.7494387681701,-0.725259016425818,-0.878944692660159,-1.92586514783024,-0.804094163968266,0.108520244761774,-0.187983371169024,0.301995459853977,-0.182307271762866,-0.375300670167375,-0.685345665405095,-0.757185121034549,1.23759138627587,-1.50522160951653,1.81111923160747,1.00029637098101,1.50621001091929,-1.01846009139857,-0.127334253962771,0.586030548401481,1.21860318698702
"2",0.142449108415842,-0.10756257041055,-0.0189555260968303,-0.404443715068285,0.635678016930907,-0.0817046941064007,-0.20788434111614,-0.153249614790788,-0.557369472664567,-0.557369472664567,-0.21228519666028,-0.21228519666028,0.111051520542121,-0.582359268146796,-0.557369472664567,-0.21228519666028,0.282626330629876,-0.153249614790788,-0.878032910657444,-0.503018214140648,-0.21228519666028,0.282626330629876,-0.434489858463161,-0.21228519666028,-0.947678462193464,-0.351225257768502,-0.0189555260968303,-0.434489858463161,0.0376340706014916,-0.189108146306006,0.214902005078756,0.142449108415842,-0.873557677706828,-0.503018214140648,-0.21228519666028,-0.130349682260151,-0.0206446712005585,-0.404443715068285,-0.153249614790788,-0.557369472664567,-0.404443715068285,-0.767146749669199,0.0751166112054798,-0.606295544502064,0.142449108415842,-0.421833973750618,-0.454881277544905,0.282626330629876,-0.20788434111614,-0.130349682260151,-0.20788434111614,-0.130349682260151,-0.10756257041055,-0.557369472664567,-0.10756257041055,-0.21228519666028,-0.228085621801367,0.519812059291987,-0.20788434111614,-0.20788434111614,-0.153249614790788,0.0376340706014916,-0.130349682260151,-0.145107618381445,0.214902005078756,-0.21228519666028,-0.21228519666028,-0.404443715068285,-1.20964396977382,-0.10756257041055,-0.255789312627517,-0.20788434111614,0.0376340706014916,-0.541039996333392,0.111051520542121,-0.873557677706828,-0.20788434111614,0.214902005078756,-0.92068234828421,-0.10756257041055,-0.20788434111614,-0.130349682260151,-0.20788434111614,0.111051520542121,-0.706897219759175,0.546000359955212,0.519812059291987,-0.228085621801367,-0.440773069383639,-0.130349682260151,0.0376340706014916,-0.21228519666028,-0.851885055447767,0.0376340706014916,-0.404443715068285,-0.20788434111614,0.0751166112054798,-0.21228519666028,-0.507202189010889,-0.20788434111614,0.111051520542121,-0.421833973750618,-1.5566812141413,0.0114864600046638,-0.21228519666028,-0.145107618381445,-0.255789312627517,-0.440773069383639,0.154174808227312,-0.404443715068285,-0.582359268146796,-0.878032910657444,-0.955168195740516,0.111051520542121,0.0751166112054798,0.0347170900594181,-0.434489858463161,-0.153249614790788,0.214902005078756,0.142449108415842,0.704681014858662,0.282626330629876,-0.21228519666028,-0.434489858463161,-0.21228519666028,-0.88208871339849,-0.130349682260151,0.111051520542121
"3",-0.0860290181206844,-0.473587822466111,0.0864337360833539,-0.105749904914351,-0.105978581412779,0.0850230678216214,-0.0114655486688261,-0.590913992454076,0.754062640582874,-0.0114655486688261,-0.0860290181206844,-0.173931439969107,-0.278674343009851,0.186389865204228,-0.0114655486688261,0.463356428900629,-0.802658817866671,-0.614214432925851,-0.278674343009851,-0.768512310861168,-0.105978581412779,-0.473587822466111,-0.473587822466111,-0.473587822466111,0.552293932413986,0.186389865204228,0.147718699170004,0.463356428900629,0.0850230678216214,0.316024037352427,-0.278674343009851,0.222635605020818,0.186389865204228,0.186389865204228,0.0864337360833539,-0.240592022051669,-0.0114655486688261,-0.590913992454076,-0.240592022051669,0.0864337360833539,-0.326910555668201,-0.802658817866671,0.45335884027816,-0.473587822466111,0.222635605020818,0.463356428900629,-0.376739882502004,0.45335884027816,-0.44458768855138,0.0850230678216214,0.513572691798925,0.0864337360833539,-0.105978581412779,-0.0114655486688261,0.463356428900629,-0.123084059429918,0.316024037352427,0.186389865204228,0.45335884027816,0.186389865204228,-0.060540529952786,-0.590913992454076,-0.105978581412779,0.0850230678216214,-0.376739882502004,-0.590913992454076,0.467859083973989,0.145671133212284,-0.219409861602973,0.0850230678216214,-0.0114655486688261,-0.240592022051669,-0.278674343009851,-0.173931439969107,-0.387794905234699,0.0864337360833539,-0.590913992454076,-0.0860290181206844,-0.123084059429918,0.186389865204228,0.0850230678216214,-0.060540529952786,-0.387794905234699,-0.534941450144258,-0.802658817866671,0.186389865204228,-0.44458768855138,-0.297803267448038,-0.768512310861168,0.186389865204228,0.186389865204228,-0.105978581412779,-0.0114655486688261,-0.105978581412779,-0.387794905234699,-0.278674343009851,-0.060540529952786,0.0850230678216214,-0.376739882502004,0.186389865204228,-0.105978581412779,-0.060540529952786,-0.376739882502004,-0.060540529952786,-0.278674343009851,-0.0114655486688261,0.0850230678216214,-0.0114655486688261,-0.105978581412779,-0.0860290181206844,-0.240592022051669,-0.614214432925851,0.186389865204228,-0.0114655486688261,-0.0860290181206844,0.147718699170004,-0.173931439969107,-0.473587822466111,0.186389865204228,-0.219409861602973,0.0850230678216214,-0.590913992454076,-0.278674343009851,-0.0702995175072279,-0.060540529952786,-0.126961859457403,-0.278674343009851,0.0864337360833539
"4",-0.0653463910603019,-0.200403229980403,0.355259430074322,0.0940274655709118,-0.0729492928896933,-0.293634022147029,-0.0653463910603019,-0.200403229980403,-0.293634022147029,0.355259430074322,0.282017399491017,-0.0810547202884938,0.148455768932204,0.355259430074322,-0.186003486663008,-0.271784241227876,-0.0729492928896933,-0.0653463910603019,-0.0729492928896933,0.148455768932204,0.427145954486645,0.0966225703184089,-0.0729492928896933,0.0940274655709118,-0.055102254405055,-0.402635529150044,-0.0170670738555909,0.355259430074322,-0.0694773590194355,-0.0729492928896933,-0.428948206159153,-0.293634022147029,-0.200403229980403,-0.186003486663008,0.355259430074322,-0.147525049305163,-0.402635529150044,-0.228628063885923,-0.85755083316557,-0.200403229980403,-0.0653463910603019,0.208659644675099,-0.283888015219373,-0.430261796151903,0.148455768932204,-0.147525049305163,-0.200403229980403,-0.245541421908661,0.355259430074322,-0.0810547202884938,0.355259430074322,0.0940274655709118,-0.0810547202884938,-0.147525049305163,0.548880999446101,0.0940274655709118,-0.055102254405055,0.0940274655709118,-0.0810547202884938,0.0966225703184089,-0.0729492928896933,0.282017399491017,0.355259430074322,-0.349173822513743,0.0940274655709118,0.0966225703184089,-0.200403229980403,0.282017399491017,0.355259430074322,-0.293634022147029,-0.147525049305163,-0.0810547202884938,-0.055102254405055,-0.520429249419833,-0.055102254405055,0.282017399491017,-0.520429249419833,0.103357631862982,0.0940274655709118,-0.186003486663008,-0.293634022147029,0.0940274655709118,-0.256764967818536,-0.147525049305163,0.217129794208295,0.0974688839188349,-0.200403229980403,-0.293634022147029,-0.85755083316557,0.355259430074322,0.0940274655709118,0.355259430074322,0.148455768932204,0.0940274655709118,0.355259430074322,0.103357631862982,-0.514099237139526,-0.293634022147029,-0.0744397457886513,-0.283888015219373,-0.055102254405055,-0.85755083316557,-0.0729492928896933,-0.147525049305163,0.346341693310696,0.0940274655709118,0.282017399491017,0.148455768932204,0.355259430074322,0.355259430074322,0.0966225703184089,-0.147525049305163,0.148455768932204,0.0974688839188349,-0.0744397457886513,-0.186003486663008,-0.0653463910603019,0.148455768932204,-0.055102254405055,-0.0744397457886513,0.0967023911492784,0.355259430074322,-0.0810547202884938,0.355259430074322,0.126869232328652,0.355259430074322,-0.402635529150044,0.0966225703184089
"5",0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.085234485510181,-0.481096994069239,0.194200228965716,0.194200228965716,0.085234485510181,0.085234485510181,0.740113412657714,0.194200228965716,0.0563716743477241,0.194200228965716,-0.0652533747844083,0.194200228965716,-0.18034249916416,-0.481096994069239,0.194200228965716,0.085234485510181,0.194200228965716,-0.18034249916416,0.085234485510181,-0.18034249916416,-0.18034249916416,0.085234485510181,0.085234485510181,0.0563716743477241,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.0563716743477241,-0.100108850615663,0.0563716743477241,0.0117343588309452,0.194200228965716,0.194200228965716,0.0117343588309452,0.194200228965716,0.194200228965716,-0.100108850615663,0.194200228965716,0.149705311202675,0.085234485510181,0.194200228965716,0.194200228965716,0.287387694276013,0.194200228965716,0.194200228965716,0.194200228965716,0.0563716743477241,0.194200228965716,0.917541947943336,0.194200228965716,0.0563716743477241,0.0563716743477241,0.194200228965716,0.194200228965716,-0.0652533747844083,0.194200228965716,0.194200228965716,0.194200228965716,0.085234485510181,0.194200228965716,0.194200228965716,0.085234485510181,0.085234485510181,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.917541947943336,0.0563716743477241,0.194200228965716,0.194200228965716,0.0563716743477241,0.194200228965716,0.149705311202675,0.0563716743477241,0.917541947943336,0.194200228965716,0.194200228965716,-0.0652533747844083,0.194200228965716,0.194200228965716,0.0563716743477241,0.0563716743477241,0.194200228965716,-0.481096994069239,0.194200228965716,-0.481096994069239,0.740113412657714,0.0563716743477241,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.0117343588309452,0.194200228965716,0.194200228965716,0.194200228965716,-0.100108850615663,0.0563716743477241,0.194200228965716,0.194200228965716,0.917541947943336,0.194200228965716,0.085234485510181,0.917541947943336,0.194200228965716,0.085234485510181,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.194200228965716,0.287387694276013,0.194200228965716,0.0117343588309452,-0.100108850615663,0.0563716743477241,-0.0652533747844083,-0.481096994069239,0.194200228965716
"6",-0.120430371896083,0.0653385602731073,-0.172131169506325,0.323726607373831,-0.0472593849342336,-0.120430371896083,0.429314292465702,0.0331178132628151,0.0653385602731073,0.191080032294245,0.323726607373831,0.160470786321354,-0.0126157233271131,0.316356150074816,0.295294820466662,0.0115111802860084,-0.0126157233271131,0.300192930962811,-0.180162573449569,-0.196509614203908,0.335232166226856,0.0115111802860084,-0.0875941335902853,0.367749656513198,-0.278085179191159,-0.224506896168358,0.135542109431957,0.211629681517119,0.191080032294245,0.347301620359858,0.429314292465702,-0.0818759160597357,-0.0893998113416519,0.0699743182055717,-0.00894975530678346,-0.0434818450030844,0.127702354213079,-0.23716251225097,0.0557771403294584,0.310700629497667,0.279620739147396,0.450289026474659,0.105078540814411,-0.0472593849342336,0.0703220989893309,0.257656282413738,0.451190358296117,0.268704432504878,0.280943394147546,0.0773005838827032,0.191080032294245,0.344664106833402,-0.216001022500227,0.396309663027859,0.300192930962811,0.335232166226856,-0.0151951937451008,0.310700629497667,-0.30105331448729,-0.216001022500227,-0.278085179191159,0.408610563860751,0.344664106833402,0.458628834647667,0.105078540814411,0.211629681517119,0.657613188125891,-0.570438340801001,0.755728221828294,0.0156858279660825,0.0653385602731073,0.160470786321354,-0.00994926072325511,-0.216001022500227,-0.180162573449569,-0.120022713508473,-0.278085179191159,0.0851255900447252,-0.120022713508473,0.344664106833402,0.424810711426532,0.00424924147177946,0.160470786321354,-0.0151951937451008,0.00817032646634709,-0.0126157233271131,0.0305481755625851,0.0653385602731073,0.304384998127321,0.105078540814411,0.0840059260129772,-0.0151951937451008,0.13967463856934,0.316356150074816,0.0982485807064524,0.0840059260129772,-0.0126157233271131,0.0773005838827032,0.0703220989893309,-0.0151951937451008,0.105078540814411,0.0699743182055717,-0.00894975530678346,0.198776251001582,0.340855665763269,0.0115111802860084,-0.196509614203908,0.0767811791943017,-0.0838379010623561,0.223012832062497,-0.00994926072325511,-0.120430371896083,-0.196509614203908,0.347301620359858,0.484054735821216,0.396309663027859,0.323726607373831,0.496478356320155,0.335232166226856,0.257656282413738,0.451190358296117,0.226132729031895,-0.0838379010623561,0.0115111802860084,0.3750926564677,-0.0126157233271131,-0.278085179191159,0.3750926564677
"7",0.0070707338954982,-0.718160675632834,-0.000740906629276866,0.367045398470006,0.154410668692333,-0.280740628653885,0.187163008271397,-0.269351526989282,-0.134241162049744,-0.000740906629276866,-0.210724781015228,0.107977772045134,-0.00774713470192273,0.341803914416756,0.154410668692333,0.38515367986572,0.341803914416756,0.0350974436190167,0.107977772045134,-0.0322402743508769,0.236536809776997,-0.344027750088421,-0.280740628653885,0.367045398470006,-0.00774713470192273,-0.00774713470192273,0.156665261980373,-0.189120902679673,0.341803914416756,0.0350974436190167,-0.344027750088421,0.294604284170968,0.188188332386274,0.173696522676116,0.0619768478658472,-0.569546735556044,-0.11706550070664,0.359511448891678,-0.280740628653885,0.256406441613488,-0.00774713470192273,-0.134241162049744,-0.158076175850642,-0.206580810222651,-0.718160675632834,-0.718160675632834,0.374843314713398,0.206610722389043,0.173696522676116,-0.316496472757949,-0.569546735556044,-0.00774713470192273,0.493629660956558,-0.569546735556044,0.374843314713398,-0.817999598340528,-0.195076739001717,0.38515367986572,-0.709335999901354,-0.195076739001717,0.0677928056132016,-0.569546735556044,-0.193821335105166,0.0868525547178212,0.0350974436190167,-0.316496472757949,0.383425932838904,-0.201743327608998,-0.0322402743508769,-0.817999598340528,-0.344027750088421,-0.269351526989282,-0.718160675632834,-0.133016084096727,0.342627920080033,0.298895963020472,0.298895963020472,0.359511448891678,-0.0692902612190845,0.0619768478658472,0.0619768478658472,-0.195076739001717,0.232323165332357,-0.280740628653885,-0.817999598340528,0.383425932838904,-0.280740628653885,-0.280740628653885,-0.156632321058267,0.242245610558767,-0.134241162049744,0.38515367986572,0.493629660956558,-0.4007765593096,-0.297408586777102,0.0350974436190167,-0.156632321058267,-0.190223744500282,-0.297408586777102,-0.457918252233758,-0.565226869258114,-0.134241162049744,-0.134241162049744,-0.4007765593096,-0.280740628653885,0.341803914416756,0.0350974436190167,0.242245610558767,-0.193821335105166,0.0350974436190167,-0.280740628653885,-0.00774713470192273,0.156665261980373,-0.280740628653885,0.206610722389043,-0.168647388064039,-0.134241162049744,-0.457918252233758,-0.344027750088421,-0.344027750088421,-0.132163148314831,-0.00635169601132027,0.107977772045134,-0.210724781015228,-0.206580810222651,0.188188332386274,-0.280740628653885,0.206610722389043
"8",0.0129391766649389,-0.233373530796816,0.40096417861793,0.0190462531644943,0.152999023622887,-0.0401946270700133,-0.360018789415471,0.0357536472242645,0.16282049008986,0.40096417861793,-0.198650746064454,-0.0844643858058146,0.104831382626134,-0.159857735015286,0.16282049008986,0.459741989717439,-0.0401946270700133,0.0357536472242645,0.152999023622887,-0.233373530796816,-0.806635998746632,-0.322255627328524,-0.0401946270700133,0.0357536472242645,-0.0401946270700133,-0.104084484618347,-0.546660345273585,0.2959584252171,-0.599550740016733,0.152999023622887,0.2959584252171,0.399187253548388,0.607045213485117,-0.555160303722939,0.0190462531644943,0.246971245628114,0.0129391766649389,-0.0756737898524633,0.152999023622887,0.0038479275501844,0.152999023622887,0.104831382626134,0.152999023622887,-0.0897446899432534,-0.0401946270700133,0.152999023622887,-0.0401946270700133,0.0129391766649389,-0.104084484618347,-0.0844643858058146,-0.322255627328524,-0.104084484618347,-0.0401946270700133,-0.322255627328524,0.113134832232335,0.104831382626134,-0.0401946270700133,0.459741989717439,0.152999023622887,0.152999023622887,0.0129391766649389,-0.22450455736342,0.124678089765079,0.0129391766649389,-0.322255627328524,0.104831382626134,0.152999023622887,-0.0401946270700133,-0.284265371878414,0.0129391766649389,0.152999023622887,-0.0401946270700133,-0.322255627328524,0.104831382626134,-0.150810771000747,-0.104084484618347,0.13551503989361,-0.0756737898524633,0.124678089765079,0.0190462531644943,-0.322255627328524,-0.0401946270700133,-0.104084484618347,-0.0756737898524633,-0.327772065032127,0.252658746248972,-0.168348153117329,0.129863849160671,0.0129391766649389,0.152999023622887,0.0190462531644943,-0.322255627328524,0.399187253548388,0.40096417861793,-0.62136263672477,0.104831382626134,-0.100621981226846,0.459741989717439,-0.104084484618347,-0.104084484618347,0.41838843456871,0.41838843456871,-0.0473752735513522,0.0129391766649389,-0.150810771000747,0.459741989717439,-0.0401946270700133,-0.150810771000747,-0.104084484618347,0.0181504968365103,0.104831382626134,0.459741989717439,-0.322255627328524,0.0129391766649389,0.0190462531644943,-0.281860272427973,0.011717473380519,0.152999023622887,-0.102638085966275,0.104831382626134,0.0357536472242645,-0.164057271021112,-0.104084484618347,-0.327772065032127,0.16282049008986,0.152999023622887,-0.104084484618347,-0.0401946270700133
"9",0.0146080533637095,-0.020365242613342,0.544409309618552,0.224147617106534,0.224147617106534,-0.0088996402057408,-0.227591544452238,-0.337166802557546,0.224147617106534,-0.0088996402057408,0.224147617106534,-0.0088996402057408,0.673086677744745,-0.203622109528863,0.191848655399385,0.224147617106534,0.224147617106534,0.223656092671939,-0.223621668698226,-0.0088996402057408,-0.0088996402057408,0.01560400849639,0.01560400849639,0.0387625094359747,0.0322459129154834,0.01560400849639,-0.110000181706552,0.224147617106534,0.224147617106534,0.224147617106534,0.218893934950817,0.210286826887906,0.544409309618552,0.375646903096393,-0.227591544452238,-0.0144186542968501,0.224147617106534,0.375646903096393,0.0713471122127374,0.149304193789183,-0.0144186542968501,0.821091823971381,-0.0088996402057408,0.375646903096393,-0.186711926735818,0.375646903096393,-0.227591544452238,0.224147617106534,0.224147617106534,0.224147617106534,0.210286826887906,-0.31126177849945,0.550422913253785,0.224147617106534,0.536945870741031,-0.31126177849945,0.0713471122127374,0.375646903096393,-0.227591544452238,0.224147617106534,-0.203622109528863,-0.0150530172080338,0.0540242764457515,0.550422913253785,0.375646903096393,0.224147617106534,0.0600436230553707,0.279307094582604,0.375646903096393,0.220252827836908,0.522294073064243,0.01560400849639,-0.203622109528863,0.375646903096393,0.210286826887906,-0.203622109528863,0.550422913253785,-0.0088996402057408,0.210286826887906,0.375646903096393,0.550422913253785,-0.248161180092874,0.01560400849639,0.526798379315811,0.224147617106534,0.279307094582604,-0.0088996402057408,0.149304193789183,-0.31126177849945,-0.0144186542968501,-0.31126177849945,-0.0088996402057408,0.224147617106534,-0.0144186542968501,0.375646903096393,-0.0088996402057408,0.392640417712582,-0.0088996402057408,0.210286826887906,-0.0088996402057408,0.544409309618552,-0.0329569456775873,-0.203622109528863,0.224147617106534,0.224147617106534,0.0146080533637095,0.210286826887906,-0.337166802557546,-0.110000181706552,0.375646903096393,0.0713471122127374,0.550422913253785,0.210286826887906,0.0713471122127374,0.224147617106534,-0.377508186781894,0.375646903096393,0.0146080533637095,-0.0144186542968501,0.224147617106534,-0.227591544452238,0.224147617106534,0.0146080533637095,0.550422913253785,0.522294073064243,0.0721996184639527,-0.223621668698226,0.00870084701888382
"10",0.403865863346855,0.451958789466738,0.403865863346855,0.388813359599361,0.0577069212626366,0.403865863346855,0.451958789466738,0.403865863346855,0.451958789466738,0.451958789466738,0.403865863346855,0.451958789466738,0.403865863346855,0.0600913694646104,0.30701754249052,0.289657640074398,0.0577069212626366,0.403865863346855,0.30701754249052,0.403865863346855,0.403865863346855,0.403865863346855,0.0577069212626366,0.451958789466738,0.403865863346855,0.403865863346855,0.403865863346855,0.451958789466738,0.0600913694646104,0.403865863346855,0.0604899261883944,0.184180384475145,0.403865863346855,0.403865863346855,0.451958789466738,0.403865863346855,0.711123241167593,0.487979884763398,0.403865863346855,0.451958789466738,0.0467963195758215,0.0600913694646104,-0.324951487162488,-0.324951487162488,0.0577069212626366,0.451958789466738,0.451958789466738,0.0577069212626366,0.451958789466738,0.403865863346855,0.451958789466738,-0.324951487162488,0.451958789466738,0.451958789466738,0.289657640074398,0.0577069212626366,0.451958789466738,0.451958789466738,0.451958789466738,0.451958789466738,0.0577069212626366,0.366906582085787,0.403865863346855,0.30701754249052,-0.324951487162488,0.30701754249052,0.0467963195758215,0.451958789466738,0.0577069212626366,0.403865863346855,0.451958789466738,0.0577069212626366,0.388813359599361,0.30701754249052,0.30701754249052,0.403865863346855,0.0467963195758215,0.184180384475145,0.403865863346855,0.289657640074398,0.451958789466738,0.366906582085787,0.451958789466738,0.403865863346855,0.403865863346855,0.403865863346855,0.451958789466738,0.0467963195758215,0.403865863346855,0.451958789466738,0.451958789466738,0.0577069212626366,0.403865863346855,0.403865863346855,0.289657640074398,0.403865863346855,0.451958789466738,0.403865863346855,0.366906582085787,0.289657640074398,0.451958789466738,0.366906582085787,0.403865863346855,0.184180384475145,0.403865863346855,0.0467963195758215,0.30701754249052,0.30701754249052,-0.324951487162488,0.403865863346855,-0.324951487162488,0.403865863346855,0.184180384475145,0.451958789466738,0.451958789466738,0.403865863346855,0.403865863346855,0.30701754249052,0.30701754249052,0.403865863346855,0.289657640074398,0.403865863346855,0.451958789466738,-0.187019432472753,0.451958789466738,0.403865863346855,0.451958789466738,0.403865863346855
