-0.039566
-0.12483
-0.14976
-0.28756
-0.020526
0.028446
-0.23796
-0.19501
0.07167
0.23588
-0.10159
0.030715
-0.13342
-0.42853
0.013335
0.08645
0.23419
0.41397
0.26022
0.1233
0.38692
0.20755
0.063886
0.38043
0.14271
0.13655
-0.20684
-0.32181
-0.67526
-0.4838
-0.24947
-0.61304
-0.68915
-0.66733
-0.49726
-0.43495
-0.091805
-0.2733
-0.43213
-0.62917
-0.29787
-0.094958
-0.27154
-0.47203
-0.60938
-0.91681
-0.67179
-0.82812
-0.52867
-0.52809
-0.59622
-0.079303
0.16088
0.022131
-0.10244
-0.24403
-0.23047
-0.31403
-0.17436
-0.22341
-0.34556
-0.20849
0.1825
0.40022
0.33525
0.44612
-0.16965
-0.28501
-0.024542
-0.026678
0.11307
0.17377
-0.24004
-0.35893
-0.59331
-1.2982
-1.305
-1.2988
-1.4498
-1.5604
-1.4304
-1.7211
-1.839
-1.3452
-0.6153
-0.99916
-1.3542
-1.4564
-1.2846
-0.84413
-0.80869
-0.73159
-0.82826
-1.3074
-1.4908
-1.455
-1.7887
-2.1206
-1.9182
-1.9236
-2.1468
