0.12379
-0.51392
1.1681
-0.033247
-0.45096
0.64554
0.48456
0.096951
-0.10239
-1.0267
0.15046
1.2963
-0.21417
0.65182
0.12844
1.5522
0.21059
0.35224
0.087248
-0.90576
-1.1932
0.58224
0.44993
-0.22394
-0.20874
-0.801
0.3282
-0.62088
-0.64199
-0.85185
0.067452
-0.37684
-0.10262
0.85936
0.011052
-0.32878
-0.9655
-0.49558
0.56125
-0.50205
-0.15666
0.14745
0.82525
0.057592
-0.059013
-0.45254
-1.0301
-0.21695
0.65209
0.14935
0.49474
-0.22224
0.82871
1.0945
-0.56815
-1.2745
0.11707
0.07658
-0.25811
0.33263
0.086296
-0.15145
0.16896
-0.79191
0.51962
0.33539
-0.4552
-0.14478
0.41948
-0.45177
-1.0418
-0.018597
-0.45442
0.96884
-0.13114
0.41932
-0.036056
-0.2205
-0.56076
-0.36785
0.14214
0.78632
0.070054
0.93785
0.59924
-0.80024
0.096039
0.077988
-0.3595
1.9126
0.14053
-0.060049
0.4077
-0.84178
-0.06224
0.10465
0.20354
-0.24481
0.28641
0.13991
0.35021
