"","x","value","value.1","data1[, 3] * 10"
"93",93,-1.1037783100998,0.0078125,0.078125
"94",94,-1.35995054905737,0.0122948338773123,0.122948338773123
"95",95,-1.78773631174588,0.0129376097147976,0.129376097147976
"96",96,-1.44748206490455,0.044493490426274,0.44493490426274
"97",97,-1.98224577544972,0.0158357314185071,0.158357314185071
"98",98,-1.35926682630608,0.0105336245621347,0.105336245621347
"99",99,-1.75542499873966,0.0143533130461141,0.143533130461141
"100",100,-1.81725451381253,0.0151552996803364,0.151552996803364
"101",1,-0.10756257041055,0.00129880433819531,0.0129880433819531
"102",2,-0.473587822466111,0.000115031203313711,0.00115031203313711
"103",3,-0.200403229980403,0.00015874922637471,0.0015874922637471
"104",4,0.194200228965716,0.0078125,0.078125
"105",5,0.0653385602731073,0.0120023552309101,0.120023552309101
