"","x","value","value.1","data1[, 3] * 10"
"2373",73,-0.51457,0.010632,0.10632
"2374",74,-0.37313,0.0063085,0.063085
"2375",75,-1.3866,0.0037998,0.037998
"2376",76,-1.1495,0.011127,0.11127
"2377",77,-1.496,0.011987,0.11987
"2378",78,-1.4068,0.0055883,0.055883
"2379",79,-1.7668,0.011554,0.11554
"2380",80,-1.2227,0.0090431,0.090431
"2381",81,-1.7293,0.0087166,0.087166
"2382",82,-1.6274,0.0058653,0.058653
"2383",83,-1.2095,0.0072944,0.072944
"2384",84,-0.48299,0.021538,0.21538
"2385",85,-1.0052,0.012443,0.12443
"2386",86,-1.1417,0.0058601,0.058601
"2387",87,-1.1733,0.0063509,0.063509
"2388",88,-1.5445,0.0068277,0.068277
"2389",89,-0.54666,0.0071774,0.071774
"2390",90,-0.84696,0.0014336,0.014336
"2391",91,-0.95909,0.0024216,0.024216
"2392",92,-0.93442,0.0071887,0.071887
"2393",93,-0.75134,0.00028123,0.0028123
"2394",94,-1.2667,0.012554,0.12554
"2395",95,-1.8589,0.0075728,0.075728
"2396",96,-1.5328,0.005208,0.05208
"2397",97,-1.7036,0.0022916,0.022916
"2398",98,-2.0395,0.0032945,0.032945
"2399",99,-1.3286,0.0044287,0.044287
"2400",100,-2.3107,0.010172,0.10172
"2401",1,-0.30962,0.0025818,0.025818
"2402",2,-0.12043,0.015008,0.15008
"2403",3,-0.024001,0.0035782,0.035782
"2404",4,-0.18204,0.005688,0.05688
"2405",5,0.15567,0.012536,0.12536
"2406",6,-0.32898,0.00040927,0.0040927
"2407",7,-0.31739,0.0059196,0.059196
"2408",8,0.060656,0.010174,0.10174
"2409",9,0.37928,0.012623,0.12623
"2410",10,0.045337,0.013244,0.13244
"2411",11,0.068166,0.017922,0.17922
"2412",12,-0.21519,0.0017154,0.017154
"2413",13,-0.19096,0.0066256,0.066256
"2414",14,0.12281,0.0048082,0.048082
"2415",15,-0.0011951,0.007589,0.07589
"2416",16,0.23265,0.00022818,0.0022818
"2417",17,0.38151,0.0051117,0.051117
"2418",18,0.31962,0.013391,0.13391
"2419",19,0.3634,0.0047441,0.047441
"2420",20,0.32399,0.0078444,0.078444
"2421",21,-0.016639,0.0030835,0.030835
"2422",22,-0.1099,0.0016852,0.016852
"2423",23,-0.14954,0.0016348,0.016348
"2424",24,0.34219,0.0070751,0.070751
"2425",25,0.13809,0.01011,0.1011
"2426",26,0.14762,0.0040623,0.040623
"2427",27,0.41412,0.00072668,0.0072668
"2428",28,-0.83855,0.00065577,0.0065577
"2429",29,-0.70732,0.011677,0.11677
"2430",30,-0.047606,0.012514,0.12514
"2431",31,-0.82728,0.022976,0.22976
"2432",32,-0.59665,0.01415,0.1415
"2433",33,-0.36079,0.012431,0.12431
"2434",34,-0.18683,0.0047422,0.047422
"2435",35,-0.51739,0.016921,0.16921
"2436",36,-0.16272,0.0050612,0.050612
"2437",37,0.2635,0.0023567,0.023567
"2438",38,-0.14696,0.0025258,0.025258
"2439",39,-0.67012,0.011479,0.11479
"2440",40,-0.35619,0.0090808,0.090808
"2441",41,0.15769,0.0041392,0.041392
"2442",42,-0.03555,0.0071503,0.071503
"2443",43,-0.15538,0.0074546,0.074546
"2444",44,-0.45136,0.0090456,0.090456
"2445",45,-0.73893,0.0096147,0.096147
"2446",46,-1.3625,0.0026626,0.026626
"2447",47,-0.53866,0.00045867,0.0045867
"2448",48,-0.89438,0.0031161,0.031161
"2449",49,-0.66872,0.0047007,0.047007
"2450",50,-0.76451,0.015426,0.15426
"2451",51,0.85809,0.0034225,0.034225
"2452",52,0.20622,0.0075474,0.075474
"2453",53,0.083211,0.0089031,0.089031
"2454",54,0.094521,0.0035895,0.035895
"2455",55,-0.11036,0.0021031,0.021031
"2456",56,0.2289,0.0099412,0.099412
"2457",57,0.092709,0.0010736,0.010736
"2458",58,-0.069629,0.019187,0.19187
"2459",59,-0.02778,0.0052484,0.052484
"2460",60,-0.32007,0.0086687,0.086687
"2461",61,-0.6932,0.00087391,0.0087391
"2462",62,-0.22823,0.00053533,0.0053533
"2463",63,0.29043,0.0037917,0.037917
"2464",64,0.56351,0.010777,0.10777
"2465",65,0.68478,0.0079066,0.079066
"2466",66,0.013362,0.0019187,0.019187
"2467",67,-0.54698,0.010531,0.10531
"2468",68,0.07163,0.018057,0.18057
"2469",69,-0.14965,0.0080093,0.080093
"2470",70,0.098982,0.021873,0.21873
"2471",71,0.031004,0.0074002,0.074002
"2472",72,-0.56656,0.0039812,0.039812
"2473",73,-0.3183,0.00060948,0.0060948
"2474",74,-0.76443,0.011119,0.11119
"2475",75,-0.79047,0.0017712,0.017712
"2476",76,-1.6031,0.0068112,0.068112
"2477",77,-1.1686,0.0087127,0.087127
"2478",78,-1.5731,0.0048703,0.048703
"2479",79,-1.4964,0.0059592,0.059592
"2480",80,-1.137,0.014231,0.14231
"2481",81,-1.5091,0.0086603,0.086603
"2482",82,-1.5935,0.0062265,0.062265
"2483",83,-1.2095,0.0072944,0.072944
"2484",84,-0.48299,0.021538,0.21538
"2485",85,-0.96886,0.022578,0.22578
"2486",86,-1.7479,0.0092452,0.092452
"2487",87,-1.0662,0.00076376,0.0076376
"2488",88,-1.1068,0.0072017,0.072017
"2489",89,-1.1098,0.0073854,0.073854
"2490",90,-0.72969,0.0023855,0.023855
"2491",91,-0.74169,0.0094225,0.094225
"2492",92,-1.0739,0.00061161,0.0061161
"2493",93,-1.5977,0.014686,0.14686
"2494",94,-2.0176,0.0075023,0.075023
"2495",95,-1.1782,0.011155,0.11155
"2496",96,-1.8086,0.00076173,0.0076173
"2497",97,-2.0334,0.01069,0.1069
"2498",98,-2.3363,0.0053937,0.053937
"2499",99,-2.0309,0.0068034,0.068034
"2500",100,-2.4215,0.014478,0.14478
"2501",1,-0.08298,0.01363,0.1363
"2502",2,0.10673,0.0016843,0.016843
"2503",3,-0.26861,0.002269,0.02269
"2504",4,-0.08566,0.0027965,0.027965
"2505",5,-0.32826,0.0038873,0.038873
"2506",6,-0.27504,0.0067277,0.067277
"2507",7,-0.36311,0.01129,0.1129
"2508",8,-0.2411,0.0050094,0.050094
"2509",9,-0.30478,0.0015952,0.015952
"2510",10,0.054458,0.0015572,0.015572
"2511",11,-0.40163,0.0013354,0.013354
"2512",12,-0.32274,0.012065,0.12065
"2513",13,-0.20313,0.0067627,0.067627
"2514",14,-0.22716,0.0032151,0.032151
"2515",15,-0.41311,0.0031556,0.031556
"2516",16,0.32584,0.016093,0.16093
"2517",17,0.47998,0.0067859,0.067859
"2518",18,0.52707,0.00098976,0.0098976
"2519",19,0.36399,0.01063,0.1063
"2520",20,0.68934,0.0014869,0.014869
"2521",21,0.34309,0.014311,0.14311
"2522",22,0.18039,0.003756,0.03756
"2523",23,0.32659,0.010996,0.10996
"2524",24,-0.0028208,0.0032123,0.032123
"2525",25,0.15257,0.011951,0.11951
"2526",26,-0.34237,0.0066823,0.066823
"2527",27,-0.011247,0.0015432,0.015432
"2528",28,-1.0874,0.0030763,0.030763
"2529",29,-1.002,0.0052028,0.052028
"2530",30,-0.080585,0.003332,0.03332
"2531",31,-0.50511,0.010872,0.10872
"2532",32,-0.69819,0.00081161,0.0081161
"2533",33,-0.98353,0.0024589,0.024589
"2534",34,-0.54546,0.014616,0.14616
"2535",35,-0.28608,0.0080771,0.080771
"2536",36,-0.28613,0.0082227,0.082227
"2537",37,-0.13272,0.0089025,0.089025
"2538",38,-0.34308,0.0035711,0.035711
"2539",39,-1.0834,0.0063729,0.063729
"2540",40,-0.33429,0.0089744,0.089744
"2541",41,-0.69129,0.00048422,0.0048422
"2542",42,-0.47543,0.0083766,0.083766
"2543",43,-0.63748,0.012201,0.12201
"2544",44,-0.92816,0.0034636,0.034636
"2545",45,-0.86118,0.0053512,0.053512
"2546",46,-0.60291,0.0052944,0.052944
"2547",47,-0.72452,0.0048922,0.048922
"2548",48,-0.15801,0.0062605,0.062605
"2549",49,-0.28027,0.00080491,0.0080491
"2550",50,-0.73701,0.0095066,0.095066
"2551",51,-0.27072,0.0045169,0.045169
"2552",52,0.48548,0.0029438,0.029438
"2553",53,0.36046,0.004861,0.04861
"2554",54,0.31422,0.0042678,0.042678
"2555",55,-0.47753,0.014692,0.14692
"2556",56,0.16187,0.010861,0.10861
"2557",57,0.08797,0.0041503,0.041503
"2558",58,0.16202,0.01511,0.1511
"2559",59,0.032402,0.011897,0.11897
"2560",60,-0.32007,0.0086687,0.086687
"2561",61,-0.15939,0.0071936,0.071936
"2562",62,0.029709,0.0072913,0.072913
"2563",63,0.48757,0.018789,0.18789
"2564",64,0.3814,0.017794,0.17794
"2565",65,0.44257,0.0088494,0.088494
"2566",66,-0.57861,0.01789,0.1789
"2567",67,-0.018167,0.0087102,0.087102
"2568",68,0.061365,0.0057604,0.057604
"2569",69,-0.23979,0.011488,0.11488
"2570",70,-0.17437,0.0018325,0.018325
"2571",71,0.13082,0.014156,0.14156
"2572",72,-0.36623,0.0078679,0.078679
"2573",73,0.041305,0.0073728,0.073728
"2574",74,-1.1022,0.0078339,0.078339
"2575",75,-1.0113,0.0014823,0.014823
"2576",76,-1.6222,0.0086811,0.086811
"2577",77,-1.2826,0.012257,0.12257
"2578",78,-1.2863,0.0052932,0.052932
"2579",79,-1.5869,0.0080712,0.080712
"2580",80,-1.6266,0.007238,0.07238
"2581",81,-1.7274,0.0043926,0.043926
"2582",82,-1.5289,0.0020044,0.020044
"2583",83,-0.9882,0.0096848,0.096848
"2584",84,-0.62229,0.010514,0.10514
"2585",85,-0.92695,0.004616,0.04616
"2586",86,-1.3142,0.01387,0.1387
"2587",87,-1.5276,0.0096605,0.096605
"2588",88,-1.704,0.0049498,0.049498
"2589",89,-1.2419,0.003153,0.03153
"2590",90,-1.2815,0.0040189,0.040189
"2591",91,-0.77627,0.0033583,0.033583
"2592",92,-0.92101,0.010799,0.10799
"2593",93,-0.79586,0.0014494,0.014494
"2594",94,-0.74181,0.00044337,0.0044337
"2595",95,-1.5168,0.002547,0.02547
"2596",96,-1.6973,0.0048012,0.048012
"2597",97,-1.9895,0.01016,0.1016
"2598",98,-1.5688,0.0061149,0.061149
"2599",99,-1.5517,0.0076009,0.076009
"2600",100,-2.1002,0.0089979,0.089979
"2601",1,-0.46295,0.014236,0.14236
"2602",2,-0.29255,0.01373,0.1373
"2603",3,-0.14657,0.011983,0.11983
"2604",4,0.12929,0.0063463,0.063463
"2605",5,-0.47776,0.0017723,0.017723
"2606",6,0.40694,0.00014199,0.0014199
"2607",7,-0.1558,0.0057197,0.057197
"2608",8,-0.1826,0.0017929,0.017929
"2609",9,-0.18008,0.02248,0.2248
"2610",10,0.28371,0.015793,0.15793
"2611",11,0.1892,0.015155,0.15155
"2612",12,-0.589,0.0044349,0.044349
"2613",13,-0.51824,0.0052551,0.052551
"2614",14,-0.037552,0.009389,0.09389
"2615",15,0.27788,0.016519,0.16519
"2616",16,0.23094,0.00072172,0.0072172
"2617",17,0.25884,0.010942,0.10942
"2618",18,0.4735,0.010078,0.10078
"2619",19,-0.30855,0.0084226,0.084226
"2620",20,0.1803,0.0067065,0.067065
"2621",21,-0.22916,0.0097733,0.097733
"2622",22,-0.32438,0.0090251,0.090251
"2623",23,0.44365,0.012502,0.12502
"2624",24,0.11527,0.01378,0.1378
"2625",25,0.13809,0.01011,0.1011
"2626",26,0.10214,0.0027919,0.027919
"2627",27,-0.076918,0.0013503,0.013503
"2628",28,-0.26637,0.00058819,0.0058819
"2629",29,-0.76177,0.0034125,0.034125
"2630",30,-0.64088,0.0020045,0.020045
"2631",31,-0.77466,0.0049571,0.049571
"2632",32,-0.76065,0.0025137,0.025137
"2633",33,-0.81893,0.0067607,0.067607
"2634",34,-0.38053,0.017647,0.17647
"2635",35,-0.3903,0.016313,0.16313
"2636",36,-0.51468,0.00081866,0.0081866
"2637",37,-0.47337,0.017677,0.17677
"2638",38,-0.45705,0.010066,0.10066
"2639",39,-1.0023,0.0026901,0.026901
"2640",40,-0.68418,0.004828,0.04828
"2641",41,-0.31384,0.0020328,0.020328
"2642",42,-0.12667,0.0024853,0.024853
"2643",43,-0.41696,0.01169,0.1169
"2644",44,-0.12622,0.0022705,0.022705
"2645",45,-0.74557,0.00066338,0.0066338
"2646",46,-0.86508,0.012536,0.12536
"2647",47,-0.99319,0.01241,0.1241
"2648",48,-0.54588,0.0080862,0.080862
"2649",49,-1.1151,0.0030984,0.030984
"2650",50,-0.47816,0.016274,0.16274
"2651",51,-0.060089,0.0040728,0.040728
"2652",52,0.30892,0.028179,0.28179
"2653",53,0.083211,0.0089031,0.089031
"2654",54,-0.14339,0.0082182,0.082182
"2655",55,-0.33544,0.0092041,0.092041
"2656",56,-0.48963,0.0061946,0.061946
"2657",57,-0.52392,0.0028868,0.028868
"2658",58,-0.25861,0.008517,0.08517
"2659",59,-0.84349,0.0040171,0.040171
"2660",60,-0.3439,0.0087601,0.087601
"2661",61,-0.28455,0.009667,0.09667
"2662",62,0.29824,0.0045286,0.045286
"2663",63,0.013594,0.012445,0.12445
"2664",64,0.24585,0.0050081,0.050081
"2665",65,0.53348,0.0095369,0.095369
"2666",66,0.10198,0.001107,0.01107
"2667",67,0.16992,0.0060231,0.060231
"2668",68,-0.12573,0.014174,0.14174
"2669",69,0.025762,0.013529,0.13529
"2670",70,-0.00066569,0.0077014,0.077014
"2671",71,0.32839,0.010698,0.10698
"2672",72,0.30848,0.0028806,0.028806
"2673",73,-0.31756,0.011037,0.11037
"2674",74,-0.42979,0.0036311,0.036311
"2675",75,-0.95054,0.00098456,0.0098456
"2676",76,-1.3004,0.0036229,0.036229
"2677",77,-1.2826,0.012257,0.12257
"2678",78,-1.2582,0.012127,0.12127
"2679",79,-1.3416,0.004714,0.04714
"2680",80,-1.0168,0.0029015,0.029015
"2681",81,-1.6601,0.01483,0.1483
"2682",82,-1.7784,0.0068113,0.068113
"2683",83,-1.9136,0.0015502,0.015502
"2684",84,-0.79432,0.0083788,0.083788
"2685",85,-0.96886,0.022578,0.22578
"2686",86,-0.74726,0.0028699,0.028699
"2687",87,-1.5546,0.009769,0.09769
"2688",88,-1.0666,0.010172,0.10172
"2689",89,-0.62311,0.0073888,0.073888
"2690",90,-1.3596,0.0008411,0.008411
"2691",91,-0.92649,0.0019329,0.019329
"2692",92,-0.93442,0.0071887,0.071887
"2693",93,-0.45732,0.00020488,0.0020488
"2694",94,-1.2473,0.012008,0.12008
"2695",95,-1.2746,0.0068547,0.068547
"2696",96,-2.0082,0.01844,0.1844
"2697",97,-2.2988,0.013508,0.13508
"2698",98,-1.6378,0.0020197,0.020197
"2699",99,-1.664,0.0099213,0.099213
"2700",100,-1.7029,0.0033873,0.033873
"2701",1,-0.050103,0.013827,0.13827
"2702",2,-0.33889,0.0041218,0.041218
"2703",3,-0.36898,0.013037,0.13037
"2704",4,-0.034135,0.011675,0.11675
"2705",5,0.045147,0.0052994,0.052994
"2706",6,0.17876,0.0039784,0.039784
"2707",7,-0.38999,0.0027412,0.027412
"2708",8,-0.30271,0.00024244,0.0024244
"2709",9,-0.13328,0.0038241,0.038241
"2710",10,-0.17243,0.00042969,0.0042969
"2711",11,-0.021963,0.00011105,0.0011105
"2712",12,-0.26459,0.011721,0.11721
"2713",13,-0.52738,0.020028,0.20028
"2714",14,-0.022282,0.00034153,0.0034153
"2715",15,-0.035021,0.012821,0.12821
"2716",16,0.32571,0.016096,0.16096
"2717",17,0.096172,0.0030151,0.030151
"2718",18,0.11887,0.016666,0.16666
"2719",19,0.11186,0.0056439,0.056439
"2720",20,0.67502,0.0018308,0.018308
"2721",21,0.11576,0.0077354,0.077354
"2722",22,0.42289,0.0087984,0.087984
"2723",23,0.44365,0.012502,0.12502
"2724",24,0.34219,0.0070751,0.070751
"2725",25,0.48753,0.006411,0.06411
"2726",26,-0.75634,0.0076556,0.076556
"2727",27,-0.082402,0.002422,0.02422
"2728",28,-0.55559,0.0029801,0.029801
"2729",29,-0.4456,0.0031236,0.031236
"2730",30,-0.031674,0.014158,0.14158
"2731",31,-0.02322,0.0012294,0.012294
"2732",32,-0.89158,0.012778,0.12778
"2733",33,-0.88872,0.0023083,0.023083
"2734",34,-0.76115,0.0017667,0.017667
"2735",35,-0.28608,0.0080771,0.080771
"2736",36,-0.58988,0.0028335,0.028335
"2737",37,-0.38954,0.015597,0.15597
"2738",38,-0.44903,0.0099961,0.099961
"2739",39,-0.1107,0.0025441,0.025441
"2740",40,-0.34067,0.011939,0.11939
"2741",41,-0.27492,0.005853,0.05853
"2742",42,-0.44155,0.0099746,0.099746
"2743",43,-0.74962,0.010174,0.10174
"2744",44,-0.42661,0.014193,0.14193
"2745",45,-1.13,0.010225,0.10225
"2746",46,-0.81521,0.013449,0.13449
"2747",47,-0.61103,0.0052478,0.052478
"2748",48,-0.4445,0.010899,0.10899
"2749",49,-1.1405,0.001397,0.01397
"2750",50,-0.50203,0.013743,0.13743
"2751",51,-0.41109,0.00048077,0.0048077
"2752",52,-0.022682,0.0039117,0.039117
"2753",53,-0.10163,0.013416,0.13416
"2754",54,0.089504,0.0076993,0.076993
"2755",55,-0.33544,0.0092041,0.092041
"2756",56,-0.26816,0.018877,0.18877
"2757",57,-0.51352,0.0060082,0.060082
"2758",58,-0.38233,0.0077439,0.077439
"2759",59,0.032402,0.011897,0.11897
"2760",60,-0.55799,0.0090394,0.090394
"2761",61,-0.17399,0.00046072,0.0046072
"2762",62,0.24377,0.011491,0.11491
"2763",63,0.21806,0.021776,0.21776
"2764",64,0.24608,0.0079736,0.079736
"2765",65,0.59335,0.0021797,0.021797
"2766",66,0.13698,0.0030618,0.030618
"2767",67,-0.35133,0.0016451,0.016451
"2768",68,0.17262,0.0029989,0.029989
"2769",69,-0.1723,0.007848,0.07848
"2770",70,-0.30428,0.0037413,0.037413
"2771",71,0.13082,0.014156,0.14156
"2772",72,-0.40771,0.028048,0.28048
"2773",73,-0.43684,0.011049,0.11049
"2774",74,-0.078772,0.0051948,0.051948
"2775",75,-1.1501,0.0064452,0.064452
"2776",76,-0.94991,0.00089456,0.0089456
"2777",77,-0.74709,0.0060471,0.060471
"2778",78,-1.5691,0.015083,0.15083
"2779",79,-1.3904,0.0066866,0.066866
"2780",80,-1.3306,0.0065692,0.065692
"2781",81,-1.6519,0.014703,0.14703
"2782",82,-1.4221,0.0085333,0.085333
"2783",83,-1.5718,0.0063421,0.063421
"2784",84,-0.79432,0.0083788,0.083788
"2785",85,-0.86945,0.0075884,0.075884
"2786",86,-1.0135,0.0069838,0.069838
"2787",87,-1.2345,0.0049418,0.049418
"2788",88,-1.2896,0.011911,0.11911
"2789",89,-0.95578,0.011636,0.11636
"2790",90,-0.83472,0.009733,0.09733
"2791",91,-0.56741,0.004116,0.04116
"2792",92,-0.66916,0.0059668,0.059668
"2793",93,-1.775,0.014623,0.14623
"2794",94,-1.2473,0.012008,0.12008
"2795",95,-1.0973,0.0080246,0.080246
"2796",96,-1.4826,0.0048646,0.048646
"2797",97,-1.8046,0.0069077,0.069077
"2798",98,-1.8858,0.0075517,0.075517
"2799",99,-2.3712,0.0065089,0.065089
"2800",100,-2.1845,0.0067348,0.067348
"2801",1,-0.57605,0.010158,0.10158
"2802",2,-0.31304,0.0074909,0.074909
"2803",3,-0.45185,0.0022437,0.022437
"2804",4,0.28523,0.012642,0.12642
"2805",5,-0.246,0.0017071,0.017071
"2806",6,-0.16461,0.015603,0.15603
"2807",7,-0.27608,0.01238,0.1238
"2808",8,-0.11715,0.0082306,0.082306
"2809",9,-0.057545,0.0072756,0.072756
"2810",10,0.2594,0.00077204,0.0077204
"2811",11,0.22911,0.014146,0.14146
"2812",12,0.063143,0.0030309,0.030309
"2813",13,-0.47364,0.0052631,0.052631
"2814",14,-0.1702,0.0016842,0.016842
"2815",15,-0.06676,0.010583,0.10583
"2816",16,-0.21967,0.0063746,0.063746
"2817",17,0.49416,0.014038,0.14038
"2818",18,-0.39718,0.00021115,0.0021115
"2819",19,0.63616,0.0027888,0.027888
"2820",20,0.72562,0.013049,0.13049
"2821",21,0.065571,0.026026,0.26026
"2822",22,0.42289,0.0087984,0.087984
"2823",23,0.39388,0.012716,0.12716
"2824",24,0.08697,0.00073606,0.0073606
"2825",25,0.38638,0.0044487,0.044487
"2826",26,-0.12399,0.012643,0.12643
"2827",27,-0.22411,0.0032196,0.032196
"2828",28,-0.50531,0.0097854,0.097854
"2829",29,-0.45546,0.010553,0.10553
"2830",30,-0.42475,0.0026669,0.026669
"2831",31,0.15546,0.00028858,0.0028858
"2832",32,-0.84905,0.0023721,0.023721
"2833",33,-0.34309,0.0031963,0.031963
"2834",34,-0.029089,0.0014773,0.014773
"2835",35,-0.3903,0.016313,0.16313
"2836",36,0.20324,0.0026797,0.026797
"2837",37,-0.58374,0.0021768,0.021768
"2838",38,-0.27138,0.011261,0.11261
"2839",39,-0.2907,0.0060261,0.060261
"2840",40,-0.49458,0.0057735,0.057735
"2841",41,-0.076231,0.026368,0.26368
"2842",42,-0.15,0.011846,0.11846
"2843",43,-0.64919,0.010897,0.10897
"2844",44,-0.79338,0.0073978,0.073978
"2845",45,-0.55039,0.00083326,0.0083326
"2846",46,-0.73956,0.0046931,0.046931
"2847",47,-0.70381,0.01437,0.1437
"2848",48,-0.3592,0.012727,0.12727
"2849",49,-0.88418,0.0034206,0.034206
"2850",50,-0.52834,0.00021096,0.0021096
"2851",51,-0.060089,0.0040728,0.040728
"2852",52,0.58465,0.005507,0.05507
"2853",53,-0.10163,0.013416,0.13416
"2854",54,-0.16959,0.0084315,0.084315
"2855",55,-0.33544,0.0092041,0.092041
"2856",56,-0.63264,0.0010124,0.010124
"2857",57,-0.37215,0.013033,0.13033
"2858",58,-0.578,0.0048468,0.048468
"2859",59,-0.16097,0.0087369,0.087369
"2860",60,-0.53784,0.0067392,0.067392
"2861",61,-0.11629,0.0015557,0.015557
"2862",62,0.25916,0.014102,0.14102
"2863",63,0.23611,0.0037572,0.037572
"2864",64,0.56351,0.010777,0.10777
"2865",65,0.12155,0.0075378,0.075378
"2866",66,-0.014306,0.020172,0.20172
"2867",67,-0.39861,0.0087482,0.087482
"2868",68,0.21163,0.01536,0.1536
"2869",69,0.025762,0.013529,0.13529
"2870",70,0.12872,0.0027521,0.027521
"2871",71,-0.18048,0.0059846,0.059846
"2872",72,0.0091687,0.0062128,0.062128
"2873",73,-0.90321,0.0052617,0.052617
"2874",74,-0.77008,0.0069906,0.069906
"2875",75,-0.98556,0.0025719,0.025719
"2876",76,-1.3829,0.0086478,0.086478
"2877",77,-1.7779,0.0069291,0.069291
"2878",78,-1.1295,0.0089164,0.089164
"2879",79,-1.2129,0.0068345,0.068345
"2880",80,-1.8029,0.0080096,0.080096
"2881",81,-1.6989,0.0084381,0.084381
"2882",82,-1.0971,0.00091438,0.0091438
"2883",83,-0.98134,0.014099,0.14099
"2884",84,-0.501,0.0050494,0.050494
"2885",85,-0.50053,0.00086594,0.0086594
"2886",86,-1.0769,0.0082189,0.082189
"2887",87,-1.4707,0.013109,0.13109
"2888",88,-1.1717,0.0083121,0.083121
"2889",89,-0.75116,0.0094926,0.094926
"2890",90,-0.83472,0.009733,0.09733
"2891",91,-1.2151,0.0022296,0.022296
"2892",92,-0.85103,0.020627,0.20627
"2893",93,-0.83525,0.0072825,0.072825
"2894",94,-1.693,0.0077697,0.077697
"2895",95,-1.4895,0.0094221,0.094221
"2896",96,-1.1415,0.002331,0.02331
"2897",97,-2.1678,0.010914,0.10914
"2898",98,-1.9006,0.0095908,0.095908
"2899",99,-1.6637,0.011652,0.11652
"2900",100,-2.4273,0.0064518,0.064518
"2901",1,-0.44018,0.0082999,0.082999
"2902",2,-0.29255,0.01373,0.1373
"2903",3,0.22893,0.0024322,0.024322
"2904",4,-0.54071,0.0021794,0.021794
"2905",5,-0.80561,0.0016726,0.016726
"2906",6,-0.18404,0.016584,0.16584
"2907",7,0.0025024,0.012731,0.12731
"2908",8,0.10975,0.0060203,0.060203
"2909",9,-0.057545,0.0072756,0.072756
"2910",10,-0.277,0.0003991,0.003991
"2911",11,0.22588,0.014229,0.14229
"2912",12,0.27772,0.0094655,0.094655
"2913",13,-0.27956,0.0033603,0.033603
"2914",14,0.011658,0.00096508,0.0096508
"2915",15,-0.035021,0.012821,0.12821
"2916",16,0.50446,0.014465,0.14465
"2917",17,0.49842,0.0055533,0.055533
"2918",18,0.4735,0.010078,0.10078
"2919",19,0.012226,0.0056847,0.056847
"2920",20,0.17023,0.0032405,0.032405
"2921",21,0.38485,0.0034718,0.034718
"2922",22,-0.02473,0.0046719,0.046719
"2923",23,-0.14504,0.0016556,0.016556
"2924",24,-0.11604,0.00051766,0.0051766
"2925",25,0.36332,0.008006,0.08006
"2926",26,-0.29078,0.023866,0.23866
"2927",27,-0.26678,0.0040744,0.040744
"2928",28,-0.89172,0.020235,0.20235
"2929",29,-0.45688,0.003339,0.03339
"2930",30,-0.24734,0.0077887,0.077887
"2931",31,-0.012759,0.0017721,0.017721
"2932",32,-0.81299,0.0052245,0.052245
"2933",33,-0.8672,0.0018899,0.018899
"2934",34,-0.46087,0.0028884,0.028884
"2935",35,0.12052,0.0068496,0.068496
"2936",36,-0.51572,0.00040801,0.0040801
"2937",37,0.10722,0.00013537,0.0013537
"2938",38,-0.62282,0.015355,0.15355
"2939",39,-1.1109,0.0059599,0.059599
"2940",40,-0.47926,0.009373,0.09373
"2941",41,-0.36169,0.0014423,0.014423
"2942",42,-0.31642,0.0063962,0.063962
"2943",43,-0.25957,0.0098629,0.098629
"2944",44,-0.67852,0.0027005,0.027005
"2945",45,-0.94396,0.0050874,0.050874
"2946",46,-0.63164,0.0019661,0.019661
"2947",47,-1.1273,0.0018307,0.018307
"2948",48,-0.51245,0.01164,0.1164
"2949",49,-0.66872,0.0047007,0.047007
"2950",50,-0.49681,0.013679,0.13679
"2951",51,-0.044297,0.01555,0.1555
"2952",52,0.12447,0.0029198,0.029198
"2953",53,-0.27772,0.0035161,0.035161
"2954",54,0.047019,0.006235,0.06235
"2955",55,0.2108,0.0072489,0.072489
"2956",56,0.69465,6.8981e-05,0.00068981
"2957",57,-0.11977,0.012369,0.12369
"2958",58,-0.069629,0.019187,0.19187
"2959",59,-0.19762,0.0040261,0.040261
"2960",60,-0.25558,0.0065198,0.065198
"2961",61,-0.075209,0.0058466,0.058466
"2962",62,-0.4929,0.00016262,0.0016262
"2963",63,0.21806,0.021776,0.21776
"2964",64,0.48687,0.013505,0.13505
"2965",65,0.8162,0.0083464,0.083464
"2966",66,0.34998,0.00083055,0.0083055
"2967",67,0.11208,0.0068488,0.068488
"2968",68,-0.17206,0.010549,0.10549
"2969",69,0.11169,0.0083481,0.083481
"2970",70,-0.15982,0.0039481,0.039481
"2971",71,0.040849,0.0037714,0.037714
"2972",72,0.0091687,0.0062128,0.062128
"2973",73,-0.31756,0.011037,0.11037
"2974",74,-0.57921,0.0063356,0.063356
"2975",75,-0.94431,0.0011612,0.011612
"2976",76,-1.657,0.0061598,0.061598
"2977",77,-1.1502,0.0079968,0.079968
"2978",78,-1.9153,0.010692,0.10692
"2979",79,-1.2393,0.0041818,0.041818
"2980",80,-1.137,0.014231,0.14231
"2981",81,-1.6416,0.014369,0.14369
"2982",82,-2.1539,0.011262,0.11262
"2983",83,-1.9648,0.00063799,0.0063799
"2984",84,-0.73035,0.010719,0.10719
"2985",85,-1.1484,0.0024276,0.024276
"2986",86,-1.5562,0.018849,0.18849
"2987",87,-1.5217,0.011175,0.11175
"2988",88,-0.96299,0.010693,0.10693
"2989",89,-0.95578,0.011636,0.11636
"2990",90,-0.58597,0.0070175,0.070175
"2991",91,-0.65241,0.0096869,0.096869
"2992",92,-0.85103,0.020627,0.20627
"2993",93,-1.1449,0.0035648,0.035648
"2994",94,-1.2473,0.012008,0.12008
