"","y","v","r","alp"
"72",-1.07861737326878,2.05924633554285,0.487557010806139,-0.473558026951479
"73",-2.48908470308884,2.48172198673552,0.417074767019342,-0.622557817678586
"74",-1.81941692978952,1.88508505360668,0.341881800467202,-0.78795210277104
"75",2.16276161739391,0.938189040333409,0.108186914250278,-1.52584879123279
"76",-0.650782807281818,1.57543240573225,0.0571911743485948,-1.87398644253215
"77",0.885746316603674,1.54155214122571,0.0661993586921659,-1.79578037142769
"78",2.75779493832585,1.22394124045328,0.0412136341354425,-2.0466704591377
"79",-0.89639082307581,1.22641383653429,0.0802415951547793,-1.69158672712622
"80",-1.02666934537919,1.53788882572328,0.108182502808063,-1.52587179990277
"81",2.0421335882266,1.02413748440043,0.132165457835608,-1.41130271942413
"82",1.96349273720521,1.08421980050468,0.083727437080316,-1.66831643520667
"83",-2.87608362397012,1.78809359071442,0.11581527291784,-1.48722921310516
"84",1.82617156634725,2.83811025580626,0.181800502072772,-1.22056975946261
"85",-2.58148972753472,1.19317517169419,0.180319136651652,-1.22562385166905
"86",-2.41441316428523,1.28543020505901,0.258082044983871,-0.993094924145315
"87",3.05222927721219,1.33072917705501,0.308060124817985,-0.867099836284672
"88",2.91225804488281,1.69688341617612,0.291611276060883,-0.907186926875494
"89",-2.65787004974458,2.34852923903033,0.371244103726459,-0.722010492760849
"90",-2.04423874782351,1.99099883923474,0.354208932893305,-0.760001551057734
"91",-2.03391612136469,2.18262844760271,0.293785562321385,-0.901818750440466
"92",-2.33617840176763,1.68707004250993,0.129701481295579,-1.42221640450757
"93",-0.900827855073145,1.06703508854334,0.0622701543863974,-1.82859261030268
"94",-1.51124172615245,1.23502389881564,0.0604262382126473,-1.84465950528016
"95",-2.08682141993987,1.40779110333777,0.0450048636478844,-2.00057950224742
"96",1.2347865041685,0.932968982324375,0.069005002258095,-1.77343647476221
"97",3.11096827615584,0.969983507800104,0.0428647762571802,-2.02612055280804
"98",0.604154754133387,1.26339065867315,0.0676134787563749,-1.7844114198264
"99",-0.406250919878609,1.12101976605221,0.0253326771836153,-2.29866943558857
"100",1.29311826329184,0.865471925598493,0.0268298858793081,-2.2691485561109
