"","x","value","value.1","data1[, 3] * 10"
"20743",43,-0.77158,0.0010177,0.010177
"20744",44,-0.60919,0.00064879,0.0064879
"20745",45,-0.26787,0.00018157,0.0018157
"20746",46,-0.87361,0.00097656,0.0097656
"20747",47,-0.74568,0.00039809,0.0039809
"20748",48,-0.82136,4.8289e-05,0.00048289
"20749",49,-1.0109,0.00097656,0.0097656
"20750",50,0.050101,0.00097656,0.0097656
"20751",51,-0.11784,0.00011404,0.0011404
"20752",52,-0.18841,0.00039212,0.0039212
"20753",53,0.42589,0.00097656,0.0097656
"20754",54,0.62564,0.00023283,0.0023283
"20755",55,-0.25084,0.00097656,0.0097656
"20756",56,-0.22654,8.028e-05,0.0008028
"20757",57,-0.26885,9.7452e-06,9.7452e-05
"20758",58,-0.072302,1.4959e-05,0.00014959
"20759",59,-0.061533,0.00097656,0.0097656
"20760",60,-0.12594,8.9767e-05,0.00089767
"20761",61,0.18091,9.451e-06,9.451e-05
"20762",62,0.18073,2.702e-05,0.0002702
"20763",63,0.069368,2.0504e-06,2.0504e-05
"20764",64,0.51868,0.00097656,0.0097656
"20765",65,0.27929,0.0010807,0.010807
"20766",66,0.086043,0.00097656,0.0097656
"20767",67,-0.38297,0.0048449,0.048449
"20768",68,-0.42271,0.00097656,0.0097656
"20769",69,-0.29117,0.00045054,0.0045054
"20770",70,0.61795,0.00097656,0.0097656
"20771",71,0.39371,8.4654e-06,8.4654e-05
"20772",72,0.46876,1.2416e-08,1.2416e-07
"20773",73,-0.77663,0.00097656,0.0097656
"20774",74,-0.87354,0.00062942,0.0062942
"20775",75,-1.4347,0.00097656,0.0097656
"20776",76,-1.0738,0.00092186,0.0092186
"20777",77,-0.71918,0.00053602,0.0053602
"20778",78,-0.7156,2.6373e-05,0.00026373
"20779",79,-0.31676,2.9355e-07,2.9355e-06
"20780",80,-0.26359,7.7804e-09,7.7804e-08
"20781",81,-1.7852,0.00097656,0.0097656
"20782",82,-1.4384,0.00054128,0.0054128
"20783",83,-1.5217,0.00032986,0.0032986
"20784",84,-0.77922,0.00097656,0.0097656
"20785",85,-1.6115,0.00097656,0.0097656
"20786",86,-1.5884,0.00058593,0.0058593
"20787",87,-1.2805,0.00039735,0.0039735
"20788",88,-0.938,0.00048819,0.0048819
"20789",89,-0.62666,0.00097656,0.0097656
"20790",90,-0.5566,0.00082272,0.0082272
"20791",91,-0.57562,0.00032342,0.0032342
"20792",92,-0.56942,7.8673e-05,0.00078673
"20793",93,-1.9186,0.00097656,0.0097656
"20794",94,-2.1067,0.00069527,0.0069527
"20795",95,-2.2624,0.00013043,0.0013043
"20796",96,-2.0543,0.00021523,0.0021523
"20797",97,-2.1675,0.00016072,0.0016072
"20798",98,-2.3169,8.0524e-05,0.00080524
"20799",99,-2.4455,4.8355e-05,0.00048355
"20800",100,-2.3136,6.6144e-05,0.00066144
"20801",1,1.6157,1.178e-08,1.178e-07
"20802",2,-0.045761,0.00097656,0.0097656
"20803",3,0.29513,8.8305e-05,0.00088305
"20804",4,0.61058,3.9105e-06,3.9105e-05
"20805",5,-0.038894,0.00097656,0.0097656
"20806",6,-0.45404,0.0016379,0.016379
"20807",7,-0.20232,0.0024528,0.024528
"20808",8,0.090804,0.011856,0.11856
"20809",9,0.77953,0.00097656,0.0097656
"20810",10,0.38832,0.00014583,0.0014583
"20811",11,0.65157,0.00097656,0.0097656
"20812",12,0.77467,2.897e-07,2.897e-06
"20813",13,0.91208,3.1048e-10,3.1048e-09
"20814",14,0.78047,0.00097656,0.0097656
"20815",15,-0.45119,0.00097656,0.0097656
"20816",16,-0.20849,0.0014829,0.014829
"20817",17,0.67902,0.00097656,0.0097656
"20818",18,0.6858,0.00030962,0.0030962
"20819",19,0.43746,0.00018301,0.0018301
"20820",20,-0.19437,0.00097656,0.0097656
"20821",21,-0.1888,0.00033404,0.0033404
"20822",22,-0.43306,4.8289e-05,0.00048289
"20823",23,0.39062,0.00097656,0.0097656
"20824",24,-0.082524,0.00013299,0.0013299
"20825",25,0.83391,0.00097656,0.0097656
"20826",26,0.56577,2.8207e-06,2.8207e-05
"20827",27,0.51239,5.5037e-08,5.5037e-07
"20828",28,0.61477,5.1813e-12,5.1813e-11
"20829",29,-1.1621,0.00097656,0.0097656
"20830",30,-1.1207,1.4841e-05,0.00014841
"20831",31,-0.85716,0.00097656,0.0097656
"20832",32,-0.6728,0.00080469,0.0080469
"20833",33,-1.2511,0.00097656,0.0097656
"20834",34,-1.0949,0.00028591,0.0028591
"20835",35,-1.0745,0.00011766,0.0011766
"20836",36,-1.1442,1.6214e-07,1.6214e-06
"20837",37,-1.3623,3.4109e-07,3.4109e-06
"20838",38,-0.78919,0.00097656,0.0097656
"20839",39,-0.66052,0.00042655,0.0042655
"20840",40,0.36315,0.00097656,0.0097656
"20841",41,0.083225,0.0023718,0.023718
"20842",42,-0.32056,0.00097656,0.0097656
"20843",43,-0.39712,5.5312e-05,0.00055312
"20844",44,-0.7765,3.593e-05,0.0003593
"20845",45,-0.85996,1.3165e-05,0.00013165
"20846",46,-0.81869,0.00097656,0.0097656
"20847",47,-0.93482,0.00087254,0.0087254
"20848",48,-0.71868,0.00069366,0.0069366
"20849",49,-1.0109,0.00097656,0.0097656
"20850",50,-0.45988,0.00097656,0.0097656
"20851",51,-0.76869,9.3917e-07,9.3917e-06
"20852",52,-0.80699,2.9296e-09,2.9296e-08
"20853",53,0.51409,0.00097656,0.0097656
"20854",54,0.14332,7.2894e-05,0.00072894
"20855",55,-0.25084,0.00097656,0.0097656
"20856",56,-0.50225,0.00015483,0.0015483
"20857",57,-0.42737,3.7087e-05,0.00037087
"20858",58,-0.39472,2.7865e-05,0.00027865
"20859",59,-0.18745,0.00097656,0.0097656
"20860",60,-0.5023,0.0001055,0.001055
"20861",61,-0.80873,4.2351e-05,0.00042351
"20862",62,-0.79788,7.5547e-08,7.5547e-07
"20863",63,-0.89904,4.4753e-10,4.4753e-09
"20864",64,0.3675,0.00097656,0.0097656
"20865",65,0.29719,0.00088873,0.0088873
"20866",66,-0.55953,0.00097656,0.0097656
"20867",67,-0.31666,0.00027902,0.0027902
"20868",68,-0.30647,0.00097656,0.0097656
"20869",69,-0.38422,0.00017405,0.0017405
"20870",70,0.30882,0.00097656,0.0097656
"20871",71,0.27521,0.0030537,0.030537
"20872",72,0.12672,2.8821e-05,0.00028821
"20873",73,-0.48828,0.00097656,0.0097656
"20874",74,-0.41204,8.5874e-05,0.00085874
"20875",75,-1.4347,0.00097656,0.0097656
"20876",76,-1.5269,0.00053558,0.0053558
"20877",77,-1.3267,0.00030962,0.0030962
"20878",78,-1.1155,4.9009e-05,0.00049009
"20879",79,-1.348,3.1859e-05,0.00031859
"20880",80,-1.2742,2.2486e-05,0.00022486
"20881",81,-2.2111,0.00097656,0.0097656
"20882",82,-1.799,0.0014425,0.014425
"20883",83,-1.6023,0.00052707,0.0052707
"20884",84,-0.55917,0.00097656,0.0097656
"20885",85,-1.1971,0.00097656,0.0097656
"20886",86,-1.1583,0.00010831,0.0010831
"20887",87,-1.2012,4.115e-05,0.0004115
"20888",88,-0.70079,0.00014974,0.0014974
"20889",89,-1.3081,0.00097656,0.0097656
"20890",90,-1.5472,0.00038335,0.0038335
"20891",91,-1.4993,1.9577e-05,0.00019577
"20892",92,-1.7477,9.8421e-06,9.8421e-05
"20893",93,-2.1334,0.00097656,0.0097656
"20894",94,-2.0533,0.00049161,0.0049161
"20895",95,-1.8481,0.00021199,0.0021199
"20896",96,-1.7284,0.00015305,0.0015305
"20897",97,-2.1428,0.00078877,0.0078877
"20898",98,-2.3447,0.00053507,0.0053507
"20899",99,-2.0263,0.00074318,0.0074318
"20900",100,-1.7206,0.0004948,0.004948
"20901",1,-1.2117,0.00010472,0.0010472
"20902",2,-0.11953,0.00097656,0.0097656
"20903",3,-0.24763,0.00061394,0.0061394
"20904",4,-0.63963,0.00085905,0.0085905
"20905",5,-0.023906,0.00097656,0.0097656
"20906",6,0.57459,0.003887,0.03887
"20907",7,0.43453,2.0408e-05,0.00020408
"20908",8,0.30981,4.9523e-07,4.9523e-06
"20909",9,1.1592,0.00097656,0.0097656
"20910",10,0.93313,2.7964e-06,2.7964e-05
"20911",11,-0.75717,0.00097656,0.0097656
"20912",12,-0.70095,0.00025191,0.0025191
"20913",13,-0.83437,7.9589e-05,0.00079589
"20914",14,0.78884,0.00097656,0.0097656
"20915",15,0.026819,0.00097656,0.0097656
"20916",16,0.21705,0.0010776,0.010776
"20917",17,0.035333,0.00097656,0.0097656
"20918",18,-0.078049,0.00050093,0.0050093
"20919",19,0.0037093,0.00016218,0.0016218
"20920",20,0.098504,0.00097656,0.0097656
"20921",21,0.19315,0.00010078,0.0010078
"20922",22,0.3111,7.4649e-05,0.00074649
"20923",23,-0.31054,0.00097656,0.0097656
"20924",24,-0.57766,0.001772,0.01772
"20925",25,-0.43633,0.00097656,0.0097656
"20926",26,-0.17606,8.9765e-05,0.00089765
"20927",27,-0.15704,5.1768e-06,5.1768e-05
"20928",28,-0.13969,8.526e-08,8.526e-07
"20929",29,-0.67143,0.00097656,0.0097656
"20930",30,-0.39311,0.00034827,0.0034827
"20931",31,-0.24379,0.00097656,0.0097656
"20932",32,0.036597,0.00013167,0.0013167
"20933",33,-0.52659,0.00097656,0.0097656
"20934",34,-0.47152,0.00030237,0.0030237
"20935",35,-0.76559,5.0301e-05,0.00050301
"20936",36,-0.91453,6.916e-07,6.916e-06
"20937",37,-1.1645,4.4856e-06,4.4856e-05
"20938",38,-0.78919,0.00097656,0.0097656
"20939",39,-0.85086,0.0010902,0.010902
"20940",40,0.36315,0.00097656,0.0097656
"20941",41,0.225,9.1795e-05,0.00091795
"20942",42,-0.83198,0.00097656,0.0097656
"20943",43,-0.66485,0.00052858,0.0052858
"20944",44,-1.0588,0.00062441,0.0062441
"20945",45,-1.1286,0.00049886,0.0049886
"20946",46,-0.6967,0.00097656,0.0097656
"20947",47,-0.5504,0.0011888,0.011888
"20948",48,-0.4173,0.00017827,0.0017827
"20949",49,-1.0109,0.00097656,0.0097656
"20950",50,-0.44086,0.00097656,0.0097656
"20951",51,-0.68434,2.3933e-05,0.00023933
"20952",52,-0.42418,1.4568e-06,1.4568e-05
"20953",53,0.51409,0.00097656,0.0097656
"20954",54,0.26561,7.5875e-05,0.00075875
"20955",55,0.077055,0.00097656,0.0097656
"20956",56,0.48374,5.9913e-05,0.00059913
"20957",57,0.39146,1.6023e-07,1.6023e-06
"20958",58,0.61413,7.7679e-08,7.7679e-07
"20959",59,-0.70467,0.00097656,0.0097656
"20960",60,-0.91643,0.00030049,0.0030049
"20961",61,-0.75506,8.4711e-05,0.00084711
"20962",62,-0.37269,5.9692e-05,0.00059692
"20963",63,-0.52328,1.7031e-06,1.7031e-05
"20964",64,0.61886,0.00097656,0.0097656
"20965",65,0.4349,4.5852e-05,0.00045852
"20966",66,-0.55953,0.00097656,0.0097656
"20967",67,-0.19752,0.00086107,0.0086107
"20968",68,-0.25877,0.00097656,0.0097656
"20969",69,-0.23462,2.4183e-05,0.00024183
"20970",70,0.30882,0.00097656,0.0097656
"20971",71,0.61918,9.2343e-05,0.00092343
"20972",72,0.56228,5.4446e-07,5.4446e-06
"20973",73,-0.48828,0.00097656,0.0097656
"20974",74,-0.75708,0.0024578,0.024578
"20975",75,-1.4347,0.00097656,0.0097656
"20976",76,-1.1023,0.00064227,0.0064227
"20977",77,-0.95769,0.00034665,0.0034665
"20978",78,-0.85426,5.1213e-05,0.00051213
"20979",79,-0.66137,1.8208e-06,1.8208e-05
"20980",80,-0.78274,4.247e-07,4.247e-06
"20981",81,-2.0257,0.00097656,0.0097656
"20982",82,-1.7585,0.00076337,0.0076337
"20983",83,-1.2671,0.0031502,0.031502
"20984",84,-0.55917,0.00097656,0.0097656
"20985",85,-1.6115,0.00097656,0.0097656
"20986",86,-1.3346,0.00066574,0.0066574
"20987",87,-1.1168,0.00025833,0.0025833
"20988",88,-0.68173,0.00062372,0.0062372
"20989",89,-1.25,0.00097656,0.0097656
"20990",90,-1.1429,0.00046513,0.0046513
"20991",91,-0.81961,0.00038079,0.0038079
"20992",92,-0.89364,0.00024366,0.0024366
"20993",93,-2.1334,0.00097656,0.0097656
"20994",94,-1.8581,0.00097063,0.0097063
"20995",95,-1.9445,0.00038139,0.0038139
"20996",96,-1.9633,0.00046068,0.0046068
"20997",97,-1.6585,0.00018182,0.0018182
"20998",98,-1.5115,0.00024369,0.0024369
"20999",99,-1.4661,8.9792e-05,0.00089792
"21000",100,-1.3763,7.5075e-06,7.5075e-05
"21001",1,1.2018,1.2315e-07,1.2315e-06
"21002",2,-0.89083,0.00097656,0.0097656
"21003",3,-1.3228,5.741e-05,0.0005741
"21004",4,-1.4705,2.0309e-08,2.0309e-07
"21005",5,-0.038894,0.00097656,0.0097656
"21006",6,-0.18342,0.00027685,0.0027685
"21007",7,-0.12354,0.00022877,0.0022877
"21008",8,0.072464,0.00075,0.0075
"21009",9,0.10507,0.00097656,0.0097656
"21010",10,0.32193,0.00095142,0.0095142
"21011",11,-0.75717,0.00097656,0.0097656
"21012",12,-0.56988,0.00019756,0.0019756
"21013",13,-0.45703,0.0001382,0.001382
"21014",14,0.78047,0.00097656,0.0097656
"21015",15,0.39118,0.00097656,0.0097656
"21016",16,0.47967,0.00010897,0.0010897
"21017",17,0.21371,0.00097656,0.0097656
"21018",18,0.47747,6.6516e-06,6.6516e-05
"21019",19,0.72457,1.1942e-07,1.1942e-06
"21020",20,0.79571,0.00097656,0.0097656
"21021",21,1.2982,2.4971e-05,0.00024971
"21022",22,1.3311,4.6356e-08,4.6356e-07
"21023",23,0.39062,0.00097656,0.0097656
"21024",24,0.43096,5.6776e-06,5.6776e-05
"21025",25,0.83391,0.00097656,0.0097656
"21026",26,1.2439,5.1333e-08,5.1333e-07
"21027",27,1.2724,2.5892e-12,2.5892e-11
"21028",28,1.4184,4.4737e-19,4.4737e-18
"21029",29,-0.67143,0.00097656,0.0097656
"21030",30,-0.77597,0.0002034,0.002034
"21031",31,-1.2235,0.00097656,0.0097656
"21032",32,-1.4002,0.00032603,0.0032603
"21033",33,-0.82075,0.00097656,0.0097656
"21034",34,-0.55886,0.001418,0.01418
"21035",35,-0.37514,0.0012107,0.012107
"21036",36,-0.55542,0.00053242,0.0053242
"21037",37,-0.46755,0.0016051,0.016051
"21038",38,-0.76637,0.00097656,0.0097656
"21039",39,-0.59093,0.0007252,0.007252
"21040",40,0.36315,0.00097656,0.0097656
"21041",41,0.2743,0.0028539,0.028539
"21042",42,-0.18696,0.00097656,0.0097656
"21043",43,-0.59727,0.00018136,0.0018136
"21044",44,-0.50644,0.00017573,0.0017573
"21045",45,-0.61179,1.6615e-05,0.00016615
"21046",46,-0.6967,0.00097656,0.0097656
"21047",47,-0.87795,0.00083284,0.0083284
"21048",48,-0.81099,0.00085925,0.0085925
"21049",49,-1.0109,0.00097656,0.0097656
"21050",50,-0.50112,0.00097656,0.0097656
"21051",51,-0.64785,6.1109e-07,6.1109e-06
"21052",52,-0.5184,1.7599e-08,1.7599e-07
"21053",53,0.51409,0.00097656,0.0097656
"21054",54,0.17417,6.2094e-05,0.00062094
"21055",55,-0.25084,0.00097656,0.0097656
"21056",56,-0.32148,0.00026804,0.0026804
"21057",57,-0.45633,0.00012505,0.0012505
"21058",58,-0.37808,0.00013248,0.0013248
"21059",59,0.0073589,0.00097656,0.0097656
"21060",60,-0.19224,5.7574e-05,0.00057574
"21061",61,-0.49515,4.699e-06,4.699e-05
"21062",62,-0.21545,6.1935e-06,6.1935e-05
"21063",63,-0.32106,3.1017e-07,3.1017e-06
"21064",64,0.21332,0.00097656,0.0097656
"21065",65,0.23392,0.00016164,0.0016164
"21066",66,-0.16117,0.00097656,0.0097656
"21067",67,-0.016627,0.00048272,0.0048272
"21068",68,0.17206,0.00097656,0.0097656
"21069",69,0.089168,0.00020321,0.0020321
"21070",70,0.30882,0.00097656,0.0097656
"21071",71,0.10705,0.00026043,0.0026043
"21072",72,0.098238,9.7954e-05,0.00097954
"21073",73,-0.48828,0.00097656,0.0097656
"21074",74,-0.5434,0.00088128,0.0088128
"21075",75,-1.1351,0.00097656,0.0097656
"21076",76,-1.3329,0.0010963,0.010963
"21077",77,-1.2804,0.00070118,0.0070118
"21078",78,-1.1423,0.00012111,0.0012111
"21079",79,-1.201,2.5224e-05,0.00025224
"21080",80,-1.3587,1.129e-05,0.0001129
"21081",81,-1.7082,0.00097656,0.0097656
"21082",82,-1.8974,0.0011581,0.011581
"21083",83,-1.6424,0.0004478,0.004478
"21084",84,-0.58653,0.00097656,0.0097656
"21085",85,-1.6115,0.00097656,0.0097656
"21086",86,-1.1988,0.0012378,0.012378
"21087",87,-1.1638,0.00036173,0.0036173
"21088",88,-0.55925,0.0013196,0.013196
"21089",89,-1.4038,0.00097656,0.0097656
"21090",90,-1.2971,0.00041142,0.0041142
"21091",91,-1.1759,0.00010728,0.0010728
"21092",92,-1.1986,7.6393e-05,0.00076393
"21093",93,-2.1334,0.00097656,0.0097656
"21094",94,-2.0147,0.00041542,0.0041542
"21095",95,-1.5953,0.00072333,0.0072333
"21096",96,-1.4805,0.0002739,0.002739
"21097",97,-1.6498,0.00011099,0.0011099
"21098",98,-1.7157,9.9162e-05,0.00099162
"21099",99,-1.5986,4.9918e-05,0.00049918
"21100",100,-1.1403,5.3206e-06,5.3206e-05
"21101",1,-1.9659,3.4094e-07,3.4094e-06
"21102",2,-0.11953,0.00097656,0.0097656
"21103",3,0.00052222,0.00049122,0.0049122
"21104",4,-0.32525,0.00031232,0.0031232
"21105",5,-0.038894,0.00097656,0.0097656
"21106",6,-0.27396,0.00045001,0.0045001
"21107",7,-0.21156,0.00063116,0.0063116
"21108",8,-0.26521,0.00034031,0.0034031
"21109",9,1.1592,0.00097656,0.0097656
"21110",10,1.0048,1.3527e-06,1.3527e-05
"21111",11,-0.46876,0.00097656,0.0097656
"21112",12,-0.1738,0.0015661,0.015661
"21113",13,-0.46219,0.00020014,0.0020014
"21114",14,0.78047,0.00097656,0.0097656
"21115",15,0.39118,0.00097656,0.0097656
"21116",16,0.017679,0.00029715,0.0029715
"21117",17,0.17123,0.00097656,0.0097656
"21118",18,0.53601,1.2723e-05,0.00012723
"21119",19,0.52003,6.7821e-08,6.7821e-07
"21120",20,-0.19437,0.00097656,0.0097656
"21121",21,-0.40667,4.1236e-05,0.00041236
"21122",22,-0.31137,1.0233e-05,0.00010233
"21123",23,0.35002,0.00097656,0.0097656
"21124",24,0.19657,0.00045886,0.0045886
"21125",25,0.60603,0.00097656,0.0097656
"21126",26,0.36071,6.9532e-06,6.9532e-05
"21127",27,-0.018893,1.3834e-06,1.3834e-05
"21128",28,0.45205,1.4058e-08,1.4058e-07
"21129",29,-0.30267,0.00097656,0.0097656
"21130",30,-0.10888,0.00024642,0.0024642
"21131",31,-1.2213,0.00097656,0.0097656
"21132",32,-1.4754,0.00023936,0.0023936
"21133",33,0.15841,0.00097656,0.0097656
"21134",34,0.013594,0.00010433,0.0010433
"21135",35,0.11177,6.3177e-06,6.3177e-05
"21136",36,-0.27674,4.2202e-06,4.2202e-05
"21137",37,0.13113,3.1542e-05,0.00031542
"21138",38,-0.66008,0.00097656,0.0097656
"21139",39,-0.49412,0.001437,0.01437
"21140",40,0.36315,0.00097656,0.0097656
"21141",41,0.66717,0.0061629,0.061629
"21142",42,-0.32056,0.00097656,0.0097656
"21143",43,-0.50574,6.2532e-05,0.00062532
"21144",44,-0.44271,3.6754e-05,0.00036754
"21145",45,0.042648,2.166e-06,2.166e-05
"21146",46,-0.51802,0.00097656,0.0097656
"21147",47,-0.70123,0.00025766,0.0025766
"21148",48,-0.48283,7.0564e-05,0.00070564
"21149",49,-1.0109,0.00097656,0.0097656
"21150",50,0.050101,0.00097656,0.0097656
"21151",51,-0.38264,3.5602e-05,0.00035602
"21152",52,-0.048562,2.9559e-05,0.00029559
"21153",53,0.51409,0.00097656,0.0097656
"21154",54,0.41637,2.256e-05,0.0002256
"21155",55,-0.046815,0.00097656,0.0097656
"21156",56,-0.22828,7.2811e-05,0.00072811
"21157",57,-0.64671,7.3257e-05,0.00073257
"21158",58,-0.81427,3.1799e-05,0.00031799
"21159",59,-0.17954,0.00097656,0.0097656
"21160",60,-0.35693,0.00017409,0.0017409
"21161",61,-0.55684,7.9255e-05,0.00079255
"21162",62,-0.8252,1.0581e-06,1.0581e-05
"21163",63,-0.76839,1.0254e-08,1.0254e-07
"21164",64,-0.083083,0.00097656,0.0097656
"21165",65,0.23193,0.00010742,0.0010742
"21166",66,-0.55953,0.00097656,0.0097656
"21167",67,-0.6557,0.00024481,0.0024481
"21168",68,-0.31515,0.00097656,0.0097656
"21169",69,-0.14682,0.00023512,0.0023512
"21170",70,0.081306,0.00097656,0.0097656
"21171",71,-0.063383,1.3198e-05,0.00013198
"21172",72,0.31009,6.0363e-07,6.0363e-06
"21173",73,0.25078,0.00097656,0.0097656
"21174",74,0.022021,3.9731e-06,3.9731e-05
"21175",75,-0.84829,0.00097656,0.0097656
"21176",76,-0.78699,0.0001743,0.001743
"21177",77,-0.85189,2.7874e-05,0.00027874
"21178",78,-0.78794,3.7401e-06,3.7401e-05
"21179",79,-0.539,6.3701e-08,6.3701e-07
"21180",80,-0.74894,5.2646e-08,5.2646e-07
"21181",81,-1.5944,0.00097656,0.0097656
"21182",82,-1.2152,0.00028252,0.0028252
"21183",83,-0.61844,0.00092596,0.0092596
"21184",84,-0.43837,0.00097656,0.0097656
"21185",85,-0.91081,0.00097656,0.0097656
"21186",86,-1.0627,7.2104e-05,0.00072104
"21187",87,-0.62914,1.169e-05,0.0001169
"21188",88,-0.25233,4.7896e-06,4.7896e-05
"21189",89,-0.63172,0.00097656,0.0097656
"21190",90,-0.38198,0.00067127,0.0067127
"21191",91,-0.23111,0.00037449,0.0037449
"21192",92,-0.055655,2.1384e-05,0.00021384
"21193",93,-1.2748,0.00097656,0.0097656
"21194",94,-1.653,0.0020359,0.020359
"21195",95,-1.4121,0.0013711,0.013711
"21196",96,-1.3829,0.00018951,0.0018951
"21197",97,-1.0643,1.0827e-05,0.00010827
"21198",98,-0.93605,2.5118e-06,2.5118e-05
"21199",99,-0.48579,6.7101e-08,6.7101e-07
"21200",100,-0.3551,5.2688e-12,5.2688e-11
"21201",1,-2.0092,1.1842e-07,1.1842e-06
"21202",2,-0.11953,0.00097656,0.0097656
"21203",3,-0.15448,0.00017701,0.0017701
"21204",4,0.19693,0.00026785,0.0026785
"21205",5,0.10082,0.00097656,0.0097656
"21206",6,0.076616,3.7711e-05,0.00037711
"21207",7,-0.0015557,2.7818e-06,2.7818e-05
"21208",8,0.1449,5.8573e-06,5.8573e-05
"21209",9,0.77953,0.00097656,0.0097656
"21210",10,1.1464,5.2143e-06,5.2143e-05
"21211",11,-0.39761,0.00097656,0.0097656
"21212",12,-0.48207,0.00093222,0.0093222
"21213",13,-0.10199,0.0011767,0.011767
"21214",14,0.78047,0.00097656,0.0097656
"21215",15,0.39118,0.00097656,0.0097656
"21216",16,0.14981,0.00048327,0.0048327
"21217",17,0.67902,0.00097656,0.0097656
"21218",18,0.49352,0.00031905,0.0031905
"21219",19,0.59009,4.1911e-05,0.00041911
"21220",20,0.6839,0.00097656,0.0097656
"21221",21,0.77693,2.1178e-06,2.1178e-05
"21222",22,0.99064,2.6082e-08,2.6082e-07
"21223",23,-0.19394,0.00097656,0.0097656
"21224",24,0.12821,0.00084179,0.0084179
"21225",25,0.83391,0.00097656,0.0097656
"21226",26,0.79821,6.3194e-08,6.3194e-07
"21227",27,1.1164,5.5355e-10,5.5355e-09
"21228",28,0.89033,2.9689e-14,2.9689e-13
"21229",29,-0.67143,0.00097656,0.0097656
"21230",30,-0.91738,0.00020563,0.0020563
"21231",31,-1.1684,0.00097656,0.0097656
"21232",32,-1.5286,0.0002285,0.002285
"21233",33,-1.2511,0.00097656,0.0097656
"21234",34,-1.2987,0.00011099,0.0011099
"21235",35,-0.95696,0.00010909,0.0010909
"21236",36,-0.77521,2.6722e-06,2.6722e-05
"21237",37,-1.0327,2.3264e-06,2.3264e-05
"21238",38,-0.45984,0.00097656,0.0097656
"21239",39,-0.50506,0.00034591,0.0034591
"21240",40,0.36315,0.00097656,0.0097656
"21241",41,0.12183,8.3187e-05,0.00083187
"21242",42,-0.83198,0.00097656,0.0097656
"21243",43,-0.63549,0.0011952,0.011952
"21244",44,-0.34112,0.0072255,0.072255
"21245",45,-0.47786,0.0030836,0.030836
"21246",46,-0.51802,0.00097656,0.0097656
"21247",47,-0.72793,0.00035661,0.0035661
"21248",48,-0.66352,0.0001062,0.001062
"21249",49,-1.0109,0.00097656,0.0097656
"21250",50,0.050101,0.00097656,0.0097656
"21251",51,-0.34857,3.428e-05,0.0003428
"21252",52,0.10576,9.291e-05,0.0009291
"21253",53,0.17182,0.00097656,0.0097656
"21254",54,0.15117,0.00077236,0.0077236
"21255",55,-0.25084,0.00097656,0.0097656
"21256",56,-0.14915,0.00037236,0.0037236
"21257",57,-0.26584,4.4702e-05,0.00044702
"21258",58,-0.06389,6.6076e-05,0.00066076
"21259",59,-1.0846,0.00097656,0.0097656
"21260",60,-1.0444,9.2708e-05,0.00092708
"21261",61,-0.83761,2.6389e-05,0.00026389
"21262",62,-0.90402,3.0961e-08,3.0961e-07
"21263",63,-0.94653,4.5017e-11,4.5017e-10
"21264",64,-0.083083,0.00097656,0.0097656
"21265",65,-0.11285,0.00043278,0.0043278
"21266",66,0.22148,0.00097656,0.0097656
"21267",67,0.038769,1.3361e-05,0.00013361
"21268",68,-0.015752,0.00097656,0.0097656
"21269",69,-0.12173,0.00038782,0.0038782
"21270",70,0.30882,0.00097656,0.0097656
"21271",71,0.64863,9.3897e-05,0.00093897
"21272",72,0.87616,1.3636e-07,1.3636e-06
"21273",73,0.42881,0.00097656,0.0097656
"21274",74,0.34059,1.7415e-06,1.7415e-05
"21275",75,-1.0252,0.00097656,0.0097656
"21276",76,-1.4832,0.0032226,0.032226
"21277",77,-1.3018,0.0017293,0.017293
"21278",78,-1.4391,0.00057458,0.0057458
"21279",79,-1.4003,0.00020809,0.0020809
"21280",80,-1.3394,0.00013763,0.0013763
"21281",81,-0.87587,0.00097656,0.0097656
"21282",82,-1.0452,0.00021273,0.0021273
"21283",83,-1.3666,0.00043058,0.0043058
"21284",84,-0.55917,0.00097656,0.0097656
"21285",85,-1.6115,0.00097656,0.0097656
"21286",86,-1.3618,0.00069999,0.0069999
"21287",87,-1.3345,0.00013153,0.0013153
"21288",88,-1.1002,8.6988e-05,0.00086988
"21289",89,-1.25,0.00097656,0.0097656
"21290",90,-1.5988,0.00043094,0.0043094
"21291",91,-1.5312,3.0517e-05,0.00030517
"21292",92,-1.4269,3.2453e-05,0.00032453
"21293",93,-1.8936,0.00097656,0.0097656
"21294",94,-2.0074,0.0006177,0.006177
"21295",95,-1.7594,0.00039116,0.0039116
"21296",96,-1.6467,0.00028553,0.0028553
"21297",97,-1.3522,5.4284e-05,0.00054284
"21298",98,-1.371,4.0484e-05,0.00040484
"21299",99,-1.0793,9.8409e-06,9.8409e-05
"21300",100,-1.133,2.3928e-07,2.3928e-06
"21301",1,-1.3505,6.0495e-05,0.00060495
"21302",2,-0.045761,0.00097656,0.0097656
"21303",3,0.099602,0.00015332,0.0015332
"21304",4,0.55861,0.004458,0.04458
"21305",5,0.10082,0.00097656,0.0097656
"21306",6,0.21018,2.7133e-05,0.00027133
"21307",7,0.74605,2.5747e-06,2.5747e-05
"21308",8,0.8195,9.0863e-09,9.0863e-08
"21309",9,0.22738,0.00097656,0.0097656
"21310",10,-0.050488,0.10972,1.0972
"21311",11,-0.75717,0.00097656,0.0097656
"21312",12,-0.15767,0.0024311,0.024311
